,artist_name,track_name,album_name,release_date,artist_popularity,track_popularity,artist_genres,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hit,Dance_miss,Energy_miss,Valence_miss,decade_maker,decades,Spain,variable,value
51,Doja Cat,Woman,Planet Her,2021-06-25,88,90,"['dance pop', 'pop']",5,-4.175,0,0.0854,0.0888,0.00294,0.117,107.998,audio_features,6Uj1ctrBOjOas8xZXGqKk4,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,4,0,0,1,0,2021,2020s,all_popular,danceability,0.824
52,Rosa Linn,SNAP,SNAP,2022-03-19,72,89,[],0,-8.205,1,0.0684,0.107,1.06e-05,0.446,169.985,audio_features,0QPRDC97rIQB3Jh3hrVJoH,spotify:track:0QPRDC97rIQB3Jh3hrVJoH,https://api.spotify.com/v1/tracks/0QPRDC97rIQB3Jh3hrVJoH,https://api.spotify.com/v1/audio-analysis/0QPRDC97rIQB3Jh3hrVJoH,179551,4,0,1,1,1,2022,2020s,all_popular,danceability,0.563
53,Billie Eilish,TV,Guitar Songs,2022-07-21,88,86,"['art pop', 'electropop', 'pop']",4,-15.159,0,0.0379,0.83,0.00653,0.147,140.214,audio_features,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381,4,0,1,1,1,2022,2020s,all_popular,danceability,0.412
54,Joji,Glimpse of Us,Glimpse of Us,2022-06-10,85,98,['viral pop'],8,-9.258,1,0.0531,0.891,4.78e-06,0.141,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,0,1,1,1,2022,2020s,all_popular,danceability,0.44
55,Beyoncé,CUFF IT,RENAISSANCE,2022-07-29,88,83,"['dance pop', 'pop', 'r&b']",7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389,4,0,0,1,1,2022,2020s,all_popular,danceability,0.78
56,Lost Frequencies,Where Are You Now,Where Are You Now,2021-07-30,77,91,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",6,-8.117,0,0.103,0.515,0.000411,0.172,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4,0,1,1,1,2021,2020s,all_popular,danceability,0.671
57,Justin Bieber,Ghost,Justice,2021-03-19,90,82,"['canadian pop', 'pop']",2,-5.571,1,0.0475,0.178,3.49e-05,0.409,153.947,audio_features,5dPz35akJjPqb17yeqNwqH,spotify:track:5dPz35akJjPqb17yeqNwqH,https://api.spotify.com/v1/tracks/5dPz35akJjPqb17yeqNwqH,https://api.spotify.com/v1/audio-analysis/5dPz35akJjPqb17yeqNwqH,153190,4,0,1,1,1,2021,2020s,all_popular,danceability,0.604
58,Marshmello,Numb,Numb,2022-06-10,82,87,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0,-4.673,0,0.0455,0.121,0.0127,0.101,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4,0,0,1,1,2022,2020s,all_popular,danceability,0.912
59,Lil Nas X,THATS WHAT I WANT,MONTERO,2021-09-17,81,89,"['lgbtq+ hip hop', 'pop']",1,-4.51,0,0.22,0.00614,0.0,0.0486,87.981,audio_features,0e8nrvls4Qqv5Rfa2UhqmO,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/tracks/0e8nrvls4Qqv5Rfa2UhqmO,https://api.spotify.com/v1/audio-analysis/0e8nrvls4Qqv5Rfa2UhqmO,143901,4,0,0,0,1,2021,2020s,all_popular,danceability,0.737
60,Burna Boy,Last Last,"Love, Damini",2022-07-07,81,81,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",3,-4.457,0,0.0948,0.131,0.0,0.0802,87.925,audio_features,5YbPxJwPfrj7uswNwoF1pJ,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ,172342,4,0,0,1,1,2022,2020s,all_popular,danceability,0.795
61,Calvin Harris,Potion (with Dua Lipa & Young Thug),Potion (with Dua Lipa & Young Thug),2022-05-27,85,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",11,-4.869,0,0.0473,0.158,4.11e-05,0.077,99.988,audio_features,7fYRg3CEbk6rNCuzNzMT06,spotify:track:7fYRg3CEbk6rNCuzNzMT06,https://api.spotify.com/v1/tracks/7fYRg3CEbk6rNCuzNzMT06,https://api.spotify.com/v1/audio-analysis/7fYRg3CEbk6rNCuzNzMT06,214460,4,0,0,1,1,2022,2020s,all_popular,danceability,0.824
62,The Kid LAROI,STAY (with Justin Bieber),STAY (with Justin Bieber),2021-07-09,83,90,['australian hip hop'],1,-5.484,1,0.0483,0.0383,0.0,0.103,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4,0,1,1,1,2021,2020s,all_popular,danceability,0.591
63,Yung Gravy,Betty (Get Money),Betty (Get Money),2022-06-10,74,87,['minnesota hip hop'],1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,102.004,audio_features,4cacyP5c3PMlfnyjpg13xW,spotify:track:4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/tracks/4cacyP5c3PMlfnyjpg13xW,https://api.spotify.com/v1/audio-analysis/4cacyP5c3PMlfnyjpg13xW,146471,4,0,0,1,1,2022,2020s,all_popular,danceability,0.723
64,Post Malone,Cooped Up (with Roddy Ricch),Cooped Up,2022-05-12,89,84,"['dfw rap', 'melodic rap', 'rap']",0,-5.619,1,0.153,0.038,0.0,0.113,93.923,audio_features,7DwcBgdzqhFJltEaV1XF81,spotify:track:7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/tracks/7DwcBgdzqhFJltEaV1XF81,https://api.spotify.com/v1/audio-analysis/7DwcBgdzqhFJltEaV1XF81,185857,4,0,1,1,1,2022,2020s,all_popular,danceability,0.669
65,Benson Boone,In The Stars,In The Stars,2022-04-29,73,88,['pop'],10,-6.031,1,0.0528,0.338,0.0,0.139,78.007,audio_features,1ei3hzQmrgealgRKFxIcWn,spotify:track:1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/tracks/1ei3hzQmrgealgRKFxIcWn,https://api.spotify.com/v1/audio-analysis/1ei3hzQmrgealgRKFxIcWn,216410,3,0,1,1,1,2022,2020s,all_popular,danceability,0.362
66,Megan Thee Stallion,Sweetest Pie,Sweetest Pie,2022-03-11,80,86,"['dance pop', 'houston rap', 'pop', 'trap queen']",7,-7.178,1,0.221,0.167,0.0,0.101,123.977,audio_features,7mFj0LlWtEJaEigguaWqYh,spotify:track:7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/tracks/7mFj0LlWtEJaEigguaWqYh,https://api.spotify.com/v1/audio-analysis/7mFj0LlWtEJaEigguaWqYh,201334,4,0,0,1,1,2022,2020s,all_popular,danceability,0.814
67,Drake,Massive,"Honestly, Nevermind",2022-06-17,95,85,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",4,-6.774,0,0.0561,0.114,0.0169,0.148,124.994,audio_features,28JBD8p18xNuOfyV7Cotdn,spotify:track:28JBD8p18xNuOfyV7Cotdn,https://api.spotify.com/v1/tracks/28JBD8p18xNuOfyV7Cotdn,https://api.spotify.com/v1/audio-analysis/28JBD8p18xNuOfyV7Cotdn,336924,3,0,1,1,1,2022,2020s,all_popular,danceability,0.499
68,KAROL G,PROVENZA,PROVENZA,2022-04-22,86,95,"['latin', 'reggaeton', 'reggaeton colombiano']",1,-8.006,1,0.0541,0.656,0.00823,0.11,111.005,audio_features,7dSZ6zGTQx66c2GF91xCrb,spotify:track:7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/tracks/7dSZ6zGTQx66c2GF91xCrb,https://api.spotify.com/v1/audio-analysis/7dSZ6zGTQx66c2GF91xCrb,210200,4,0,0,1,1,2022,2020s,all_popular,danceability,0.87
69,Tate McRae,she's all i wanna be,she's all i wanna be,2022-02-04,79,84,['pop'],2,-5.372,0,0.0426,0.0134,7.07e-06,0.117,160.036,audio_features,0IuVhCflrQPMGRrOyoY5RW,spotify:track:0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/tracks/0IuVhCflrQPMGRrOyoY5RW,https://api.spotify.com/v1/audio-analysis/0IuVhCflrQPMGRrOyoY5RW,206772,4,0,1,1,1,2022,2020s,all_popular,danceability,0.614
70,Charlie Puth,Light Switch,Light Switch,2022-01-20,83,85,"['dance pop', 'pop', 'viral pop']",6,-5.693,1,0.306,0.105,0.000335,0.0881,184.009,audio_features,1BSMpVGWs3v5BZKnAQziAc,spotify:track:1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/tracks/1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/audio-analysis/1BSMpVGWs3v5BZKnAQziAc,185681,4,0,1,1,0,2022,2020s,all_popular,danceability,0.69
71,Dove Cameron,Boyfriend,Boyfriend,2022-02-11,73,87,"['pop', 'post-teen pop']",7,-6.543,0,0.0608,0.232,0.0,0.194,179.773,audio_features,59CfNbkERJ3NoTXDvoURjj,spotify:track:59CfNbkERJ3NoTXDvoURjj,https://api.spotify.com/v1/tracks/59CfNbkERJ3NoTXDvoURjj,https://api.spotify.com/v1/audio-analysis/59CfNbkERJ3NoTXDvoURjj,153000,3,0,1,1,1,2022,2020s,all_popular,danceability,0.345
72,Future,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,2022-04-29,87,90,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",1,-4.474,1,0.34,0.314,0.0,0.0686,83.389,audio_features,59nOXPmaKlBfGMDeOVGrIK,spotify:track:59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,189893,4,0,1,1,1,2022,2020s,all_popular,danceability,0.463
73,James Hype,Ferrari,Ferrari,2022-04-01,73,90,"['deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",1,-7.877,0,0.0493,0.0127,6e-05,0.0526,125.004,audio_features,4zN21mbAuaD0WqtmaTZZeP,spotify:track:4zN21mbAuaD0WqtmaTZZeP,https://api.spotify.com/v1/tracks/4zN21mbAuaD0WqtmaTZZeP,https://api.spotify.com/v1/audio-analysis/4zN21mbAuaD0WqtmaTZZeP,186662,4,0,0,1,1,2022,2020s,all_popular,danceability,0.847
74,Latto,Big Energy,777,2022-03-25,73,77,"['pop', 'trap queen']",11,-4.431,0,0.115,0.0453,0.0,0.341,106.022,audio_features,4pi1G1x8tl9VfdD9bL3maT,spotify:track:4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/tracks/4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/audio-analysis/4pi1G1x8tl9VfdD9bL3maT,172540,4,1,0,0,0,2022,2020s,all_popular,danceability,0.937
75,Glass Animals,Heat Waves,Dreamland,2020-08-07,80,85,"['gauze pop', 'indietronica', 'shiver pop']",11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805,4,0,0,1,1,2020,2020s,all_popular,danceability,0.761
76,Måneskin,SUPERMODEL,SUPERMODEL,2022-05-13,78,86,"['indie rock italiano', 'italian pop']",7,-3.413,1,0.0555,0.00164,0.0,0.117,120.983,audio_features,63WuQOXohQIxOxIFA2K7bR,spotify:track:63WuQOXohQIxOxIFA2K7bR,https://api.spotify.com/v1/tracks/63WuQOXohQIxOxIFA2K7bR,https://api.spotify.com/v1/audio-analysis/63WuQOXohQIxOxIFA2K7bR,148064,4,0,1,0,0,2022,2020s,all_popular,danceability,0.636
77,Ed Sheeran,Shivers,=,2021-10-29,90,89,"['pop', 'uk pop']",2,-2.724,1,0.0856,0.281,0.0,0.0424,141.02,audio_features,50nfwKoDiSYg8zOCREWAm5,spotify:track:50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/tracks/50nfwKoDiSYg8zOCREWAm5,https://api.spotify.com/v1/audio-analysis/50nfwKoDiSYg8zOCREWAm5,207853,4,1,0,0,0,2021,2020s,all_popular,danceability,0.788
78,Stephen Sanchez,Until I Found You,Until I Found You,2021-09-01,74,91,['gen z singer-songwriter'],10,-6.05,1,0.0288,0.727,0.0,0.174,101.358,audio_features,0T5iIrXA4p5GsubkhuBIKV,spotify:track:0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/tracks/0T5iIrXA4p5GsubkhuBIKV,https://api.spotify.com/v1/audio-analysis/0T5iIrXA4p5GsubkhuBIKV,177720,3,0,1,1,1,2021,2020s,all_popular,danceability,0.539
79,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,2020-01-10,75,92,"['alt z', 'pop']",4,-8.271,0,0.0467,0.0228,0.0,0.116,185.727,audio_features,58HvfVOeJY7lUuCqF0m3ly,spotify:track:58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,184448,3,0,1,1,1,2020,2020s,all_popular,danceability,0.41
80,Elton John,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),2021-08-13,82,89,"['glam rock', 'mellow gold', 'piano rock']",1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4,1,0,0,0,2021,2020s,all_popular,danceability,0.796
81,Shakira,Te Felicito,Te Felicito,2022-04-21,85,94,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",5,-4.654,1,0.317,0.234,0.0,0.081,174.14,audio_features,2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/audio-analysis/2rurDawMfoKP4uHyb2kJBt,172235,4,0,1,1,1,2022,2020s,all_popular,danceability,0.695
82,Marshmello,Numb,Numb,2022-06-10,82,87,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0,-4.673,0,0.0455,0.121,0.0127,0.101,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4,0,0,1,1,2022,2020s,all_popular,danceability,0.912
83,Joel Corry,HISTORY,HISTORY,2022-08-05,75,67,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",8,-3.318,1,0.0369,0.155,3.21e-06,0.359,122.975,audio_features,5IfHQilcjciOxJQBFCNCCN,spotify:track:5IfHQilcjciOxJQBFCNCCN,https://api.spotify.com/v1/tracks/5IfHQilcjciOxJQBFCNCCN,https://api.spotify.com/v1/audio-analysis/5IfHQilcjciOxJQBFCNCCN,176610,4,0,1,0,1,2022,2020s,all_popular,danceability,0.674
84,George Ezra,Green Green Grass,Gold Rush Kid,2022-06-10,75,74,"['folk-pop', 'neo-singer-songwriter', 'pop']",8,-4.413,1,0.0595,0.0695,0.0,0.128,112.972,audio_features,4N5s8lPTsjI9EGP7K4SXzB,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,https://api.spotify.com/v1/tracks/4N5s8lPTsjI9EGP7K4SXzB,https://api.spotify.com/v1/audio-analysis/4N5s8lPTsjI9EGP7K4SXzB,167614,4,0,1,1,0,2022,2020s,all_popular,danceability,0.685
85,Nathan Dawe,21 Reasons (feat. Ella Henderson),21 Reasons (feat. Ella Henderson),2022-04-29,68,85,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance', 'uk pop']",6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,123.96,audio_features,1RF02Cf80mTaeNXG2P2boR,spotify:track:1RF02Cf80mTaeNXG2P2boR,https://api.spotify.com/v1/tracks/1RF02Cf80mTaeNXG2P2boR,https://api.spotify.com/v1/audio-analysis/1RF02Cf80mTaeNXG2P2boR,155253,4,0,1,1,1,2022,2020s,all_popular,danceability,0.621
86,Tiësto,Hot In It,Hot In It,2022-06-30,82,83,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,123.045,audio_features,3Z7CaxQkqbIs1rewKi6v4W,spotify:track:3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/tracks/3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/audio-analysis/3Z7CaxQkqbIs1rewKi6v4W,129817,4,0,0,0,1,2022,2020s,all_popular,danceability,0.748
87,Imagine Dragons,Sharks,Sharks,2022-06-24,87,81,"['modern rock', 'rock']",10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,123.969,audio_features,0TyUOnU4H4GLqOcrH0auc8,spotify:track:0TyUOnU4H4GLqOcrH0auc8,https://api.spotify.com/v1/tracks/0TyUOnU4H4GLqOcrH0auc8,https://api.spotify.com/v1/audio-analysis/0TyUOnU4H4GLqOcrH0auc8,190883,4,0,0,1,0,2022,2020s,all_popular,danceability,0.927
88,David Guetta,Crazy What Love Can Do,Crazy What Love Can Do,2022-04-08,86,87,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",4,-3.758,0,0.0449,0.0282,0.0,0.158,122.872,audio_features,1WCEAGGRD066z2Q89ObXTq,spotify:track:1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/tracks/1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/audio-analysis/1WCEAGGRD066z2Q89ObXTq,169756,4,0,1,1,1,2022,2020s,all_popular,danceability,0.601
89,Imanbek,Belly Dancer,Belly Dancer,2022-02-18,76,88,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",1,-4.984,1,0.139,0.0582,5.57e-06,0.167,121.985,audio_features,7fZBQnc0zXwVybgCIrQQil,spotify:track:7fZBQnc0zXwVybgCIrQQil,https://api.spotify.com/v1/tracks/7fZBQnc0zXwVybgCIrQQil,https://api.spotify.com/v1/audio-analysis/7fZBQnc0zXwVybgCIrQQil,151475,4,0,0,0,1,2022,2020s,all_popular,danceability,0.845
90,Ed Sheeran,One Life,= (Tour Edition),2022-05-27,90,70,"['pop', 'uk pop']",6,-7.225,1,0.0299,0.114,2.65e-06,0.122,159.978,audio_features,5DXKvETa1xppOmd4CDxs9S,spotify:track:5DXKvETa1xppOmd4CDxs9S,https://api.spotify.com/v1/tracks/5DXKvETa1xppOmd4CDxs9S,https://api.spotify.com/v1/audio-analysis/5DXKvETa1xppOmd4CDxs9S,231547,4,0,1,1,1,2022,2020s,all_popular,danceability,0.573
91,Calvin Harris,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",2022-07-15,85,84,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",9,-6.338,1,0.0444,0.276,6.73e-06,0.288,125.975,audio_features,5lfWrciYtohtIMVDVZd0Rf,spotify:track:5lfWrciYtohtIMVDVZd0Rf,https://api.spotify.com/v1/tracks/5lfWrciYtohtIMVDVZd0Rf,https://api.spotify.com/v1/audio-analysis/5lfWrciYtohtIMVDVZd0Rf,229283,4,0,0,1,0,2022,2020s,all_popular,danceability,0.81
92,Rosa Linn,SNAP,SNAP,2022-03-19,72,89,[],0,-8.205,1,0.0684,0.107,1.06e-05,0.446,169.985,audio_features,0QPRDC97rIQB3Jh3hrVJoH,spotify:track:0QPRDC97rIQB3Jh3hrVJoH,https://api.spotify.com/v1/tracks/0QPRDC97rIQB3Jh3hrVJoH,https://api.spotify.com/v1/audio-analysis/0QPRDC97rIQB3Jh3hrVJoH,179551,4,0,1,1,1,2022,2020s,all_popular,danceability,0.563
93,Alesso,Words (feat. Zara Larsson),Words (feat. Zara Larsson),2022-04-22,76,84,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",10,-5.079,0,0.0472,0.0245,0.000252,0.308,124.026,audio_features,1bgKMxPQU7JIZEhNsM1vFs,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/tracks/1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/audio-analysis/1bgKMxPQU7JIZEhNsM1vFs,142677,4,0,0,1,1,2022,2020s,all_popular,danceability,0.739
94,Harry Styles,Late Night Talking,Harry's House,2022-05-20,92,93,['pop'],10,-4.595,1,0.0468,0.298,0.0,0.106,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4,0,0,1,0,2022,2020s,all_popular,danceability,0.714
95,Purple Disco Machine,In The Dark,Exotica (Deluxe),2022-03-04,73,76,"['deep house', 'house', 'tropical house']",6,-5.628,0,0.0464,0.0405,3.67e-05,0.0783,115.936,audio_features,75UUG6x5zQe0gCVOiQpa6X,spotify:track:75UUG6x5zQe0gCVOiQpa6X,https://api.spotify.com/v1/tracks/75UUG6x5zQe0gCVOiQpa6X,https://api.spotify.com/v1/audio-analysis/75UUG6x5zQe0gCVOiQpa6X,185844,4,0,1,1,1,2022,2020s,all_popular,danceability,0.691
96,Post Malone,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,2022-06-03,89,92,"['dfw rap', 'melodic rap', 'rap']",5,-6.009,1,0.0751,0.121,0.0,0.121,100.964,audio_features,0O6u0VJ46W86TxN9wgyqDj,spotify:track:0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj,https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj,192841,4,0,0,1,1,2022,2020s,all_popular,danceability,0.733
97,LF SYSTEM,Afraid To Feel,Afraid To Feel,2022-05-02,67,86,[],1,-3.929,1,0.114,0.0166,0.00362,0.273,127.87,audio_features,40SBS57su9xLiE1WqkXOVr,spotify:track:40SBS57su9xLiE1WqkXOVr,https://api.spotify.com/v1/tracks/40SBS57su9xLiE1WqkXOVr,https://api.spotify.com/v1/audio-analysis/40SBS57su9xLiE1WqkXOVr,177525,4,0,1,0,1,2022,2020s,all_popular,danceability,0.578
98,Burna Boy,For My Hand (feat. Ed Sheeran),"Love, Damini",2022-07-07,81,81,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",9,-7.779,1,0.165,0.161,0.000157,0.209,104.059,audio_features,0HaRLPnr887lcQM2YQzkff,spotify:track:0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/tracks/0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/audio-analysis/0HaRLPnr887lcQM2YQzkff,159124,4,0,0,1,1,2022,2020s,all_popular,danceability,0.87
99,Beyoncé,BREAK MY SOUL,BREAK MY SOUL,2022-06-21,88,90,"['dance pop', 'pop', 'r&b']",1,-5.04,0,0.0826,0.0575,2.21e-06,0.27,114.941,audio_features,2KukL7UlQ8TdvpaA7bY3ZJ,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/tracks/2KukL7UlQ8TdvpaA7bY3ZJ,https://api.spotify.com/v1/audio-analysis/2KukL7UlQ8TdvpaA7bY3ZJ,278282,4,0,1,0,0,2022,2020s,all_popular,danceability,0.687
100,KSI,Not Over Yet (feat. Tom Grennan),Not Over Yet (feat. Tom Grennan),2022-08-05,68,71,['uk hip hop'],9,-2.993,1,0.052,0.542,0.0,0.394,174.009,audio_features,3t2Hx5FPih5lKaxJFd6bRE,spotify:track:3t2Hx5FPih5lKaxJFd6bRE,https://api.spotify.com/v1/tracks/3t2Hx5FPih5lKaxJFd6bRE,https://api.spotify.com/v1/audio-analysis/3t2Hx5FPih5lKaxJFd6bRE,155692,4,0,1,1,1,2022,2020s,all_popular,danceability,0.501
101,Kygo,Lost Without You (with Dean Lewis),Lost Without You (with Dean Lewis),2022-07-08,80,76,"['edm', 'pop', 'pop dance', 'tropical house']",11,-6.243,1,0.0564,0.265,0.0,0.0932,117.887,audio_features,1eGW1YBT17a5G1hKPWrpW7,spotify:track:1eGW1YBT17a5G1hKPWrpW7,https://api.spotify.com/v1/tracks/1eGW1YBT17a5G1hKPWrpW7,https://api.spotify.com/v1/audio-analysis/1eGW1YBT17a5G1hKPWrpW7,203610,4,0,1,1,1,2022,2020s,all_popular,danceability,0.621
102,INNA,UP,UP,2021-12-17,68,73,"['dance pop', 'romanian house', 'romanian pop']",0,-5.993,0,0.0452,0.01,0.0,0.108,98.029,audio_features,2ykXJ9QVwx9Li8nsW0h6b2,spotify:track:2ykXJ9QVwx9Li8nsW0h6b2,https://api.spotify.com/v1/tracks/2ykXJ9QVwx9Li8nsW0h6b2,https://api.spotify.com/v1/audio-analysis/2ykXJ9QVwx9Li8nsW0h6b2,148944,4,0,0,1,0,2021,2020s,all_popular,danceability,0.812
